payment_schedule_id,customer_trx_id,due_date,amount_due_original,amount_due_remaining,amount_applied,overdue_days,aging_bucket,status
1500004478,1200004478,2024-12-11 20:07:00,14803.02,5139.04,9663.98,474,GT_90,OPEN
1500004479,1200004479,2024-12-03 20:07:00,58853.47,47829.29,11024.18,482,GT_90,OPEN
1500004480,1200004480,2024-11-05 21:01:00,100996.61,0.00,100996.61,510,GT_90,CLOSED
1500004481,1200004481,2024-11-07 21:01:00,84611.01,0.00,84611.01,508,GT_90,CLOSED
1500004482,1200004482,2024-11-09 21:01:00,33684.59,0.00,33684.59,506,GT_90,CLOSED
1500004483,1200004483,2024-11-10 21:01:00,1412.18,0.00,1412.18,505,GT_90,CLOSED
1500004484,1200004484,2025-06-16 21:59:00,103809.29,0.00,103809.29,287,GT_90,CLOSED
1500004485,1200004485,2025-03-23 03:40:00,44886.32,9305.81,35580.51,372,GT_90,OPEN
1500004486,1200004486,2025-03-26 03:40:00,61333.07,60629.48,703.59,369,GT_90,OPEN
1500004487,1200004487,2025-03-31 03:40:00,34918.77,33714.73,1204.04,364,GT_90,OPEN
1500004488,1200004488,2025-03-26 03:40:00,20587.06,0.00,20587.06,369,GT_90,CLOSED
1500004489,1200004489,2025-03-31 03:40:00,81128.42,0.00,81128.42,364,GT_90,CLOSED
1500004490,1200004490,2025-06-18 06:03:00,29448.05,0.00,29448.05,285,GT_90,CLOSED
1500004491,1200004491,2025-06-18 06:03:00,35176.95,34287.16,889.79,285,GT_90,OPEN
1500004492,1200004492,2026-02-03 08:19:00,41969.67,0.00,41969.67,55,31_60,CLOSED
1500004493,1200004493,2024-11-04 06:53:00,52931.36,0.00,52931.36,511,GT_90,CLOSED
1500004494,1200004494,2025-08-28 18:36:00,7959.90,0.00,7959.90,214,GT_90,CLOSED
1500004495,1200004495,2025-08-19 18:36:00,101565.07,0.00,101565.07,223,GT_90,CLOSED
1500004496,1200004496,2025-08-15 18:36:00,50913.16,19795.21,31117.95,227,GT_90,OPEN
1500004497,1200004497,2026-01-13 07:22:00,133958.91,104481.90,29477.01,76,61_90,OPEN
1500004498,1200004498,2025-12-30 07:22:00,41429.92,22800.60,18629.32,90,61_90,OPEN
1500004499,1200004499,2026-05-09 23:49:00,90595.90,83620.84,6975.06,0,CURRENT,OPEN
1500004500,1200004500,2026-05-12 23:49:00,85734.05,46289.98,39444.07,0,CURRENT,OPEN
1500004501,1200004501,2025-01-13 10:39:00,105054.09,25241.44,79812.65,441,GT_90,OPEN
1500004502,1200004502,2026-04-12 15:26:00,46803.72,0.00,46803.72,0,CURRENT,CLOSED
1500004503,1200004503,2025-04-10 13:58:00,59812.54,6089.74,53722.80,354,GT_90,OPEN
1500004504,1200004504,2025-04-13 13:58:00,97917.43,0.00,97917.43,351,GT_90,CLOSED
1500004505,1200004505,2024-06-21 10:55:00,9766.22,3226.90,6539.32,647,GT_90,OPEN
1500004506,1200004506,2024-06-14 10:55:00,9899.74,1247.18,8652.56,654,GT_90,OPEN
1500004507,1200004507,2024-05-23 19:30:00,80852.61,68206.25,12646.36,676,GT_90,OPEN
1500004508,1200004508,2025-02-07 06:49:00,3880.42,3846.49,33.93,416,GT_90,OPEN
1500004509,1200004509,2025-02-13 06:49:00,119398.48,0.00,119398.48,410,GT_90,CLOSED
1500004510,1200004510,2025-11-11 06:08:00,103587.07,0.00,103587.07,139,GT_90,CLOSED
1500004511,1200004511,2025-11-12 00:59:00,59709.06,0.00,59709.06,138,GT_90,CLOSED
1500004512,1200004512,2025-11-08 00:59:00,24383.95,12919.78,11464.17,142,GT_90,OPEN
1500004513,1200004513,2025-08-13 21:43:00,104056.76,0.00,104056.76,229,GT_90,CLOSED
1500004514,1200004514,2025-08-13 21:43:00,16747.07,1975.60,14771.47,229,GT_90,OPEN
1500004515,1200004515,2025-05-03 19:03:00,51453.34,44989.60,6463.74,331,GT_90,OPEN
1500004516,1200004516,2025-05-15 19:03:00,11626.23,0.00,11626.23,319,GT_90,CLOSED
1500004517,1200004517,2024-06-22 09:19:00,59615.78,10601.43,49014.35,646,GT_90,OPEN
1500004518,1200004518,2024-09-28 17:22:00,85035.80,33044.00,51991.80,548,GT_90,OPEN
1500004519,1200004519,2024-09-29 17:22:00,93471.83,17464.06,76007.77,547,GT_90,OPEN
1500004520,1200004520,2024-09-21 17:22:00,23183.35,0.00,23183.35,555,GT_90,CLOSED
1500004521,1200004521,2024-09-18 17:22:00,105698.65,0.00,105698.65,558,GT_90,CLOSED
1500004522,1200004522,2024-09-29 17:22:00,70106.97,45281.56,24825.41,547,GT_90,OPEN
1500004523,1200004523,2025-05-17 11:51:00,55218.11,0.00,55218.11,317,GT_90,CLOSED
1500004524,1200004524,2025-05-25 11:51:00,1392.33,1340.53,51.80,309,GT_90,OPEN
1500004525,1200004525,2025-12-03 17:16:00,16612.29,0.00,16612.29,117,GT_90,CLOSED
1500004526,1200004526,2025-11-23 17:16:00,72122.53,0.00,72122.53,127,GT_90,CLOSED
1500004527,1200004527,2024-10-30 21:29:00,105533.32,0.00,105533.32,516,GT_90,CLOSED
1500004528,1200004528,2024-11-08 21:29:00,147783.12,0.00,147783.12,507,GT_90,CLOSED
1500004529,1200004529,2025-02-18 10:22:00,19504.75,0.00,19504.75,405,GT_90,CLOSED
1500004530,1200004530,2025-02-16 10:22:00,104557.91,0.00,104557.91,407,GT_90,CLOSED
1500004531,1200004531,2025-02-13 10:22:00,35539.99,0.00,35539.99,410,GT_90,CLOSED
1500004532,1200004532,2026-03-18 08:16:00,17312.83,0.00,17312.83,12,1_30,CLOSED
1500004533,1200004533,2026-03-23 08:16:00,70988.42,10133.41,60855.01,7,1_30,OPEN
1500004534,1200004534,2024-08-27 06:06:00,30552.57,6434.11,24118.46,580,GT_90,OPEN
1500004535,1200004535,2024-08-24 06:06:00,24828.17,0.00,24828.17,583,GT_90,CLOSED
1500004536,1200004536,2024-09-12 06:06:00,15881.88,0.00,15881.88,564,GT_90,CLOSED
1500004537,1200004537,2025-03-12 19:43:00,33005.86,0.00,33005.86,383,GT_90,CLOSED
1500004538,1200004538,2026-01-16 11:49:00,1707.77,845.39,862.38,73,61_90,OPEN
1500004539,1200004539,2026-01-15 11:49:00,46692.41,0.00,46692.41,74,61_90,CLOSED
1500004540,1200004540,2026-01-09 11:49:00,122479.47,43919.00,78560.47,80,61_90,OPEN
1500004541,1200004541,2025-07-13 23:04:00,92052.66,10881.84,81170.82,260,GT_90,OPEN
1500004542,1200004542,2026-05-08 06:48:00,55888.13,0.00,55888.13,0,CURRENT,CLOSED
1500004543,1200004543,2026-05-15 06:48:00,42821.73,0.00,42821.73,0,CURRENT,CLOSED
1500004544,1200004544,2026-05-08 06:48:00,7769.32,7406.33,362.99,0,CURRENT,OPEN
1500004545,1200004545,2026-05-12 06:48:00,128168.06,0.00,128168.06,0,CURRENT,CLOSED
1500004546,1200004546,2025-07-09 06:16:00,26853.42,0.00,26853.42,264,GT_90,CLOSED
1500004547,1200004547,2025-07-13 06:16:00,5574.65,3212.73,2361.92,260,GT_90,OPEN
1500004548,1200004548,2025-07-05 06:16:00,13643.11,4636.13,9006.98,268,GT_90,OPEN
1500004549,1200004549,2024-07-23 14:35:00,96670.21,12329.19,84341.02,615,GT_90,OPEN
1500004550,1200004550,2025-04-13 11:35:00,2981.55,0.00,2981.55,351,GT_90,CLOSED
1500004551,1200004551,2025-04-02 11:35:00,38374.12,7065.54,31308.58,362,GT_90,OPEN
1500004552,1200004552,2025-04-09 11:35:00,13451.93,0.00,13451.93,355,GT_90,CLOSED
1500004553,1200004553,2025-04-04 11:35:00,13200.77,0.00,13200.77,360,GT_90,CLOSED
1500004554,1200004554,2026-06-03 10:25:00,36147.03,0.00,36147.03,0,CURRENT,CLOSED
1500004555,1200004555,2026-06-09 10:25:00,20135.83,9579.49,10556.34,0,CURRENT,OPEN
1500004556,1200004556,2025-08-02 19:25:00,161427.71,133340.45,28087.26,240,GT_90,OPEN
1500004557,1200004557,2026-03-22 05:48:00,4969.30,2369.88,2599.42,8,1_30,OPEN
1500004558,1200004558,2025-08-23 17:56:00,11251.90,1605.10,9646.80,219,GT_90,OPEN
1500004559,1200004559,2026-03-02 03:09:00,19947.69,2823.14,17124.55,28,1_30,OPEN
1500004560,1200004560,2024-07-16 02:50:00,53529.69,11159.95,42369.74,622,GT_90,OPEN
1500004561,1200004561,2025-11-07 22:30:00,191532.73,94502.52,97030.21,143,GT_90,OPEN
1500004562,1200004562,2024-11-10 14:54:00,155490.20,56012.60,99477.60,505,GT_90,OPEN
1500004563,1200004563,2024-11-10 14:54:00,20749.25,0.00,20749.25,505,GT_90,CLOSED
1500004564,1200004564,2024-11-15 14:54:00,110498.37,57454.55,53043.82,500,GT_90,OPEN
1500004565,1200004565,2025-04-17 08:38:00,8517.02,0.00,8517.02,347,GT_90,CLOSED
1500004566,1200004566,2025-04-25 08:38:00,148838.51,91862.04,56976.47,339,GT_90,OPEN
1500004567,1200004567,2025-04-21 08:38:00,82859.36,0.00,82859.36,343,GT_90,CLOSED
1500004568,1200004568,2025-04-26 08:38:00,46396.82,0.00,46396.82,338,GT_90,CLOSED
1500004569,1200004569,2026-01-30 09:25:00,92246.04,20951.46,71294.58,59,31_60,OPEN
1500004570,1200004570,2026-02-09 09:25:00,58725.47,58403.88,321.59,49,31_60,OPEN
1500004571,1200004571,2026-02-03 09:25:00,42116.33,38263.18,3853.15,55,31_60,OPEN
1500004572,1200004572,2026-01-31 09:25:00,5203.93,0.00,5203.93,58,31_60,CLOSED
1500004573,1200004573,2025-05-31 02:35:00,35620.31,0.00,35620.31,303,GT_90,CLOSED
1500004574,1200004574,2026-04-22 15:55:00,76750.54,0.00,76750.54,0,CURRENT,CLOSED
1500004575,1200004575,2026-03-11 06:41:00,87273.06,0.00,87273.06,19,1_30,CLOSED
1500004576,1200004576,2026-02-26 06:41:00,45947.52,15705.71,30241.81,32,31_60,OPEN
1500004577,1200004577,2026-03-26 12:03:00,107310.24,0.00,107310.24,4,1_30,CLOSED
1500004578,1200004578,2026-03-20 12:03:00,20622.08,0.00,20622.08,10,1_30,CLOSED
1500004579,1200004579,2026-03-18 12:03:00,87683.33,0.00,87683.33,12,1_30,CLOSED
1500004580,1200004580,2026-03-10 12:03:00,72770.97,42502.84,30268.13,20,1_30,OPEN
1500004581,1200004581,2024-08-21 05:44:00,120584.64,68854.26,51730.38,586,GT_90,OPEN
1500004582,1200004582,2024-09-06 06:40:00,2829.15,0.00,2829.15,570,GT_90,CLOSED
1500004583,1200004583,2024-08-31 06:40:00,133768.26,0.00,133768.26,576,GT_90,CLOSED
1500004584,1200004584,2024-08-30 06:40:00,14885.15,0.00,14885.15,577,GT_90,CLOSED
1500004585,1200004585,2025-06-22 16:19:00,22976.44,11420.98,11555.46,281,GT_90,OPEN
1500004586,1200004586,2025-07-01 16:19:00,12681.38,3598.74,9082.64,272,GT_90,OPEN
1500004587,1200004587,2024-08-26 19:36:00,143856.21,0.00,143856.21,581,GT_90,CLOSED
1500004588,1200004588,2024-06-08 14:18:00,53094.71,30141.10,22953.61,660,GT_90,OPEN
1500004589,1200004589,2025-03-30 07:00:00,99265.11,0.00,99265.11,365,GT_90,CLOSED
1500004590,1200004590,2025-04-11 07:00:00,116942.46,0.00,116942.46,353,GT_90,CLOSED
1500004591,1200004591,2026-04-06 13:41:00,87541.74,67688.10,19853.64,0,CURRENT,OPEN
1500004592,1200004592,2026-03-28 13:41:00,49137.01,20294.27,28842.74,2,1_30,OPEN
1500004593,1200004593,2026-03-26 04:45:00,138587.69,131796.00,6791.69,4,1_30,OPEN
1500004594,1200004594,2026-04-02 04:45:00,102155.07,18915.18,83239.89,0,CURRENT,OPEN
1500004595,1200004595,2025-07-21 23:08:00,57556.48,57171.24,385.24,252,GT_90,OPEN
1500004596,1200004596,2024-09-16 15:57:00,41449.69,29368.96,12080.73,560,GT_90,OPEN
1500004597,1200004597,2024-09-10 15:57:00,63251.25,0.00,63251.25,566,GT_90,CLOSED
1500004598,1200004598,2025-08-09 08:01:00,64433.80,0.00,64433.80,233,GT_90,CLOSED
1500004599,1200004599,2025-09-23 21:45:00,29310.06,15021.22,14288.84,188,GT_90,OPEN
1500004600,1200004600,2025-09-19 21:45:00,7443.99,750.25,6693.74,192,GT_90,OPEN
1500004601,1200004601,2025-09-16 21:45:00,4880.48,2908.69,1971.79,195,GT_90,OPEN
1500004602,1200004602,2025-04-06 16:30:00,12705.26,9405.56,3299.70,358,GT_90,OPEN
1500004603,1200004603,2025-03-10 06:43:00,711.19,0.00,711.19,385,GT_90,CLOSED
1500004604,1200004604,2024-09-26 08:57:00,111561.89,0.00,111561.89,550,GT_90,CLOSED
1500004605,1200004605,2026-03-01 16:52:00,65247.15,49672.78,15574.37,29,1_30,OPEN
1500004606,1200004606,2026-02-28 16:52:00,160644.10,41353.88,119290.22,30,1_30,OPEN
1500004607,1200004607,2026-02-27 16:52:00,6986.36,0.00,6986.36,31,31_60,CLOSED
1500004608,1200004608,2026-03-11 16:52:00,32428.24,0.00,32428.24,19,1_30,CLOSED
1500004609,1200004609,2024-10-03 06:32:00,132669.01,31874.84,100794.17,543,GT_90,OPEN
1500004610,1200004610,2024-11-30 13:35:00,20432.48,0.00,20432.48,485,GT_90,CLOSED
1500004611,1200004611,2024-11-22 13:35:00,10917.59,8522.92,2394.67,493,GT_90,OPEN
1500004612,1200004612,2025-05-10 17:00:00,28983.73,0.00,28983.73,324,GT_90,CLOSED
1500004613,1200004613,2025-03-05 11:41:00,21424.38,0.00,21424.38,390,GT_90,CLOSED
1500004614,1200004614,2025-05-01 06:26:00,25019.04,3819.45,21199.59,333,GT_90,OPEN
1500004615,1200004615,2024-06-16 10:00:00,3972.75,0.00,3972.75,652,GT_90,CLOSED
1500004616,1200004616,2024-06-24 10:00:00,39753.26,0.00,39753.26,644,GT_90,CLOSED
1500004617,1200004617,2024-06-14 10:00:00,96039.86,87554.99,8484.87,654,GT_90,OPEN
1500004618,1200004618,2025-05-29 06:37:00,163206.60,0.00,163206.60,305,GT_90,CLOSED
1500004619,1200004619,2025-05-30 06:37:00,27512.78,0.00,27512.78,304,GT_90,CLOSED
1500004620,1200004620,2025-12-19 07:09:00,110012.64,43245.79,66766.85,101,GT_90,OPEN
1500004621,1200004621,2024-11-21 05:08:00,127347.76,60981.27,66366.49,494,GT_90,OPEN
1500004622,1200004622,2024-09-11 09:22:00,5823.91,0.00,5823.91,565,GT_90,CLOSED
1500004623,1200004623,2026-01-02 17:02:00,94390.45,64598.92,29791.53,87,61_90,OPEN
1500004624,1200004624,2025-10-10 08:55:00,75798.87,60203.14,15595.73,171,GT_90,OPEN
1500004625,1200004625,2025-10-24 08:55:00,66193.29,31498.05,34695.24,157,GT_90,OPEN
1500004626,1200004626,2025-08-25 03:09:00,59962.35,22177.76,37784.59,217,GT_90,OPEN
1500004627,1200004627,2025-09-07 03:09:00,9962.95,0.00,9962.95,204,GT_90,CLOSED
1500004628,1200004628,2025-08-30 03:09:00,21968.70,0.00,21968.70,212,GT_90,CLOSED
1500004629,1200004629,2025-08-22 03:09:00,8533.57,0.00,8533.57,220,GT_90,CLOSED
1500004630,1200004630,2026-06-18 03:25:00,35962.14,3829.35,32132.79,0,CURRENT,OPEN
1500004631,1200004631,2026-06-23 03:25:00,5136.05,3341.22,1794.83,0,CURRENT,OPEN
1500004632,1200004632,2026-06-18 03:25:00,38512.34,25787.15,12725.19,0,CURRENT,OPEN
1500004633,1200004633,2024-11-27 14:52:00,6795.94,6729.02,66.92,488,GT_90,OPEN
1500004634,1200004634,2024-12-01 14:52:00,38946.81,0.00,38946.81,484,GT_90,CLOSED
1500004635,1200004635,2025-06-30 20:34:00,40586.79,0.00,40586.79,273,GT_90,CLOSED
1500004636,1200004636,2025-06-28 20:34:00,49193.70,0.00,49193.70,275,GT_90,CLOSED
1500004637,1200004637,2025-07-13 20:34:00,175290.37,142513.80,32776.57,260,GT_90,OPEN
1500004638,1200004638,2025-07-03 20:34:00,105722.19,0.00,105722.19,270,GT_90,CLOSED
1500004639,1200004639,2025-10-07 04:00:00,56897.31,0.00,56897.31,174,GT_90,CLOSED
1500004640,1200004640,2025-04-06 03:58:00,108350.34,0.00,108350.34,358,GT_90,CLOSED
1500004641,1200004641,2025-04-09 03:58:00,4896.19,4101.49,794.70,355,GT_90,OPEN
1500004642,1200004642,2024-09-11 21:05:00,77041.34,0.00,77041.34,565,GT_90,CLOSED
1500004643,1200004643,2026-02-10 04:22:00,31678.95,0.00,31678.95,48,31_60,CLOSED
1500004644,1200004644,2025-12-08 23:48:00,74258.56,70488.57,3769.99,112,GT_90,OPEN
1500004645,1200004645,2025-12-08 23:48:00,59102.81,45066.46,14036.35,112,GT_90,OPEN
1500004646,1200004646,2025-12-10 07:52:00,14538.11,10921.05,3617.06,110,GT_90,OPEN
1500004647,1200004647,2025-04-02 05:14:00,155008.76,0.00,155008.76,362,GT_90,CLOSED
1500004648,1200004648,2026-02-08 06:05:00,56436.02,0.00,56436.02,50,31_60,CLOSED
1500004649,1200004649,2026-01-29 06:05:00,11715.96,0.00,11715.96,60,31_60,CLOSED
1500004650,1200004650,2026-02-06 06:05:00,59411.70,10593.69,48818.01,52,31_60,OPEN
1500004651,1200004651,2024-11-07 22:08:00,19790.72,0.00,19790.72,508,GT_90,CLOSED
1500004652,1200004652,2026-04-19 13:53:00,82963.76,0.00,82963.76,0,CURRENT,CLOSED
1500004653,1200004653,2026-04-08 13:53:00,34494.01,0.00,34494.01,0,CURRENT,CLOSED
1500004654,1200004654,2024-08-29 13:04:00,111480.39,90796.90,20683.49,578,GT_90,OPEN
1500004655,1200004655,2024-08-27 13:04:00,53651.02,25248.53,28402.49,580,GT_90,OPEN
1500004656,1200004656,2024-11-13 00:44:00,67552.59,0.00,67552.59,502,GT_90,CLOSED
1500004657,1200004657,2024-11-08 00:44:00,19772.33,4148.57,15623.76,507,GT_90,OPEN
1500004658,1200004658,2026-04-26 21:29:00,16794.05,1715.47,15078.58,0,CURRENT,OPEN
1500004659,1200004659,2026-04-29 21:29:00,7914.97,2554.48,5360.49,0,CURRENT,OPEN
1500004660,1200004660,2026-04-26 21:29:00,3619.45,0.00,3619.45,0,CURRENT,CLOSED
1500004661,1200004661,2026-04-24 21:29:00,56094.60,0.00,56094.60,0,CURRENT,CLOSED
1500004662,1200004662,2024-06-21 15:07:00,1387.98,0.00,1387.98,647,GT_90,CLOSED
1500004663,1200004663,2024-09-08 03:47:00,11010.15,0.00,11010.15,568,GT_90,CLOSED
1500004664,1200004664,2024-11-27 22:05:00,119246.38,65024.18,54222.20,488,GT_90,OPEN
1500004665,1200004665,2024-12-01 22:05:00,29171.93,4483.38,24688.55,484,GT_90,OPEN
1500004666,1200004666,2025-03-14 23:15:00,1578.75,0.00,1578.75,381,GT_90,CLOSED
1500004667,1200004667,2025-10-06 22:06:00,99167.33,14471.24,84696.09,175,GT_90,OPEN
1500004668,1200004668,2026-02-20 19:59:00,29775.83,0.00,29775.83,38,31_60,CLOSED
1500004669,1200004669,2026-04-19 21:17:00,52347.11,30953.45,21393.66,0,CURRENT,OPEN
1500004670,1200004670,2026-05-01 21:17:00,8313.76,0.00,8313.76,0,CURRENT,CLOSED
1500004671,1200004671,2025-05-30 14:52:00,18445.84,6772.48,11673.36,304,GT_90,OPEN
1500004672,1200004672,2026-01-07 23:46:00,101844.31,66056.33,35787.98,82,61_90,OPEN
1500004673,1200004673,2025-12-28 23:46:00,67930.76,0.00,67930.76,92,GT_90,CLOSED
1500004674,1200004674,2025-08-15 06:58:00,24175.03,0.00,24175.03,227,GT_90,CLOSED
1500004675,1200004675,2025-06-29 04:08:00,66159.21,0.00,66159.21,274,GT_90,CLOSED
1500004676,1200004676,2025-06-23 04:08:00,10653.01,7804.68,2848.33,280,GT_90,OPEN
1500004677,1200004677,2026-04-03 16:52:00,174204.29,83735.55,90468.74,0,CURRENT,OPEN
1500004678,1200004678,2026-04-11 16:52:00,7000.80,0.00,7000.80,0,CURRENT,CLOSED
1500004679,1200004679,2026-04-01 16:52:00,16712.10,0.00,16712.10,0,CURRENT,CLOSED
1500004680,1200004680,2026-03-29 16:52:00,87252.55,9972.85,77279.70,1,1_30,OPEN
1500004681,1200004681,2024-10-01 03:02:00,16128.50,11650.25,4478.25,545,GT_90,OPEN
1500004682,1200004682,2024-10-02 03:02:00,9389.02,1865.15,7523.87,544,GT_90,OPEN
1500004683,1200004683,2025-02-28 13:26:00,30569.72,0.00,30569.72,395,GT_90,CLOSED
1500004684,1200004684,2025-03-02 13:26:00,77010.00,51535.23,25474.77,393,GT_90,OPEN
1500004685,1200004685,2025-03-11 13:26:00,28304.90,15849.87,12455.03,384,GT_90,OPEN
1500004686,1200004686,2024-09-03 04:58:00,7222.01,3325.29,3896.72,573,GT_90,OPEN
1500004687,1200004687,2025-02-12 16:16:00,130972.58,17288.38,113684.20,411,GT_90,OPEN
1500004688,1200004688,2025-02-04 16:16:00,22501.05,12517.72,9983.33,419,GT_90,OPEN
1500004689,1200004689,2025-01-29 16:16:00,99038.59,95808.43,3230.16,425,GT_90,OPEN
1500004690,1200004690,2025-02-10 16:16:00,37538.18,23436.01,14102.17,413,GT_90,OPEN
1500004691,1200004691,2024-09-15 08:17:00,50324.95,0.00,50324.95,561,GT_90,CLOSED
1500004692,1200004692,2024-08-28 08:17:00,58990.86,39245.89,19744.97,579,GT_90,OPEN
1500004693,1200004693,2025-06-18 16:18:00,25314.59,0.00,25314.59,285,GT_90,CLOSED
1500004694,1200004694,2026-01-29 01:39:00,29793.35,0.00,29793.35,60,31_60,CLOSED
1500004695,1200004695,2026-02-02 01:39:00,143774.47,30919.16,112855.31,56,31_60,OPEN
1500004696,1200004696,2025-09-04 12:00:00,101328.16,45770.29,55557.87,207,GT_90,OPEN
1500004697,1200004697,2025-08-21 06:57:00,119614.24,0.00,119614.24,221,GT_90,CLOSED
1500004698,1200004698,2025-08-17 06:57:00,63366.15,58743.62,4622.53,225,GT_90,OPEN
1500004699,1200004699,2024-06-18 23:33:00,56264.51,52822.80,3441.71,650,GT_90,OPEN
1500004700,1200004700,2024-06-17 23:33:00,22503.80,12485.06,10018.74,651,GT_90,OPEN
1500004701,1200004701,2024-06-12 23:33:00,4807.10,0.00,4807.10,656,GT_90,CLOSED
1500004702,1200004702,2024-06-02 23:33:00,26657.32,8225.15,18432.17,666,GT_90,OPEN
1500004703,1200004703,2025-07-16 11:02:00,92491.34,0.00,92491.34,257,GT_90,CLOSED
1500004704,1200004704,2025-09-15 04:57:00,103665.56,48757.11,54908.45,196,GT_90,OPEN
1500004705,1200004705,2025-01-16 18:26:00,36589.68,13332.42,23257.26,438,GT_90,OPEN
1500004706,1200004706,2025-01-20 18:26:00,801.48,735.20,66.28,434,GT_90,OPEN
1500004707,1200004707,2025-08-25 08:26:00,46894.20,4768.29,42125.91,217,GT_90,OPEN
1500004708,1200004708,2025-08-27 08:26:00,9367.64,0.00,9367.64,215,GT_90,CLOSED
1500004709,1200004709,2025-12-31 01:47:00,48612.57,33649.08,14963.49,89,61_90,OPEN
1500004710,1200004710,2025-10-14 00:24:00,95899.01,0.00,95899.01,167,GT_90,CLOSED
1500004711,1200004711,2025-10-19 00:24:00,1992.62,636.34,1356.28,162,GT_90,OPEN
1500004712,1200004712,2025-09-13 11:30:00,68589.56,0.00,68589.56,198,GT_90,CLOSED
1500004713,1200004713,2025-05-06 05:07:00,25499.48,0.00,25499.48,328,GT_90,CLOSED
1500004714,1200004714,2024-07-19 16:58:00,29142.41,26888.00,2254.41,619,GT_90,OPEN
1500004715,1200004715,2024-07-23 16:58:00,50091.82,0.00,50091.82,615,GT_90,CLOSED
1500004716,1200004716,2024-07-26 16:58:00,50536.28,0.00,50536.28,612,GT_90,CLOSED
1500004717,1200004717,2024-07-16 16:58:00,80127.22,8868.82,71258.40,622,GT_90,OPEN
1500004718,1200004718,2024-07-30 16:58:00,76796.94,0.00,76796.94,608,GT_90,CLOSED
1500004719,1200004719,2024-09-26 13:17:00,83793.39,54663.05,29130.34,550,GT_90,OPEN
1500004720,1200004720,2024-09-18 13:17:00,98135.70,97131.12,1004.58,558,GT_90,OPEN
1500004721,1200004721,2024-09-28 13:17:00,5583.25,2759.87,2823.38,548,GT_90,OPEN
1500004722,1200004722,2025-11-07 05:58:00,29043.29,26784.39,2258.90,143,GT_90,OPEN
1500004723,1200004723,2025-11-06 05:58:00,32896.64,32040.26,856.38,144,GT_90,OPEN
1500004724,1200004724,2026-01-18 03:50:00,110304.25,71527.00,38777.25,71,61_90,OPEN
1500004725,1200004725,2026-01-06 12:16:00,84429.94,24861.28,59568.66,83,61_90,OPEN
1500004726,1200004726,2026-01-13 12:16:00,57181.30,0.00,57181.30,76,61_90,CLOSED
1500004727,1200004727,2026-01-14 12:16:00,121780.50,90207.62,31572.88,75,61_90,OPEN
1500004728,1200004728,2025-12-28 12:16:00,102755.09,0.00,102755.09,92,GT_90,CLOSED
1500004729,1200004729,2026-02-05 12:22:00,54452.58,20382.87,34069.71,53,31_60,OPEN
1500004730,1200004730,2025-12-12 18:51:00,164199.24,153235.87,10963.37,108,GT_90,OPEN
1500004731,1200004731,2025-10-20 19:01:00,89532.31,65308.10,24224.21,161,GT_90,OPEN
1500004732,1200004732,2026-02-12 05:18:00,8323.04,4235.64,4087.40,46,31_60,OPEN
1500004733,1200004733,2026-02-16 05:18:00,141797.94,72420.99,69376.95,42,31_60,OPEN
1500004734,1200004734,2025-07-31 20:19:00,87371.89,77558.97,9812.92,242,GT_90,OPEN
1500004735,1200004735,2025-11-27 08:57:00,24513.38,20330.52,4182.86,123,GT_90,OPEN
1500004736,1200004736,2025-11-13 08:57:00,97894.76,0.00,97894.76,137,GT_90,CLOSED
1500004737,1200004737,2025-11-29 08:57:00,101780.04,0.00,101780.04,121,GT_90,CLOSED
